"time","Inf.Asintomaticos","Inf.Leves","Inf.Hosp","Inf.UCI","Total.infecciosos","Defunciones","Removidos","Defunciones_por_dia","Removidos_por_dia"
97,2940493.8806038,7221129.05778768,1458374.40328797,729187.273921873,12349184.6156013,547732.967247796,15380136.7846991,23237.5317626975,616751.444435487
98,2942404.40984389,7264902.26567643,1470465.94356493,735233.041226298,12413005.6603115,571163.492654162,15999563.7170856,23430.525406366,619426.932386486
99,2946360.81000978,7310676.99916188,1482820.02655387,741410.079997837,12481267.9157234,594789.290801187,16621861.4130551,23625.7981470251,622297.695969559
100,2952809.75160565,7359450.98214048,1495625.46957252,747812.798890998,12555699.0022096,618616.153453303,17247329.427704,23826.8626521153,625468.014648903
101,2962015.15988594,7411893.64236799,1509012.23683204,754506.180007172,12637427.2190931,642652.41753005,17876339.1898379,24036.2640767475,629009.762133811
102,2974073.94192361,7468367.19717063,1523054.80997916,761527.464165708,12727023.4132391,666908.052365384,18509303.9330233,24255.6348353344,632964.743185453
103,2988933.1594784,7528951.40586172,1537776.27186421,768888.192787907,12824549.0299922,691393.801000325,19146650.8733552,24485.7486349402,637346.940331925
104,3006409.51159166,7593473.67653004,1553153.41895278,776576.764102842,12929613.3711773,716120.39805428,19788796.3044839,24726.5970539555,642145.431128629
105,3026211.87726406,7661545.92731508,1569123.16069008,784561.632829561,13041442.5980988,741097.877936833,20436123.9853425,24977.4798825526,647327.680858683
106,3047966.81567385,7732608.11162795,1585590.19759334,792795.14922324,13158960.2741184,766334.997093064,21088967.5123807,25237.1191562312,652843.527038146
107,3071246.29800488,7805977.11823788,1602435.74847732,801217.922687978,13280877.0874081,791838.787152283,21747597.1446364,25503.7900592185,658629.632255714
108,3095596.09367613,7880898.16572121,1619526.80623311,809763.449666148,13405784.5152966,817614.253072045,22412211.4526335,25775.4659197628,664614.307997096
109,3120562.69531201,7956594.73609756,1636725.20078831,818362.645118513,13532245.2773164,843664.218813865,23082933.791154,26049.9657418196,670722.338520449
110,3145716.42445546,8032312.54879864,1653895.6431685,826947.864554938,13658872.4809775,869989.310881595,23759813.1989993,26325.0920677299,676879.40784537
111,3170668.91367061,8107354.02474422,1670912.09231728,835456.087444427,13784391.1181765,896588.057913797,24442828.9609997,26598.7470322022,683015.762000397
112,3195083.74173238,8181100.68498701,1687661.96299965,843831.02116677,13907677.4108858,923457.075494496,25131897.7768154,26869.0175806988,689068.815815687
113,3218680.24466636,8253023.20647851,1704048.10603483,852024.091128996,14027775.6483087,950591.300136045,25826882.3416994,27134.2246415486,694984.564884033
114,3241231.46196146,8322680.61566295,1719988.81365492,859994.443444667,14143895.334724,977984.238667446,26527600.237559,27392.9385314012,700717.895859554
115,3262557.87818719,8389711.44968414,1735416.35142125,867708.210892052,14255393.8901846,1005628.20498646,27233832.2334708,27643.9663190143,706231.995911784
116,3282518.90671684,8453820.33653801,1750274.63641023,875137.352007055,14361751.2316721,1033514.52593964,27945329.4275057,27886.3209531757,711497.194034878
117,3301003.95585438,8514763.32645719,1764516.66411934,882258.36453622,14462542.3109671,1061633.70699604,28661818.9540882,28119.1810564091,716489.526582547
118,3317924.45844152,8572334.54899937,1778102.15363973,889051.108022991,14557412.2691036,1089975.55827388,29383008.3059059,28341.8512778347,721189.351817686
119,3333207.7494845,8626355.8932236,1790995.72328683,895497.891623047,14646057.257618,1118529.28645205,30108588.4748449,28553.7281781686,725580.168938991
120,3346793.0294843,8676670.25816984,1803165.70203191,901582.879820069,14728211.8695061,1147283.56304176,30838236.2738668,28754.2765897156,729647.799021877
121,3358629.32697973,8723138.30654858,1814583.56943462,907291.812391999,14803643.0153549,1176226.5783893,31571616.156268,28943.0153475353,733379.882401291
